,old_id,new_id,confidence,changed
625,720575940613686954,720575940613686954,1,False
626,720575940613717138,720575940613717138,1,False
627,720575940613731270,720575940613731270,1,False
628,720575940613748689,720575940613748689,1,False
629,720575940613793170,720575940613793170,1,False
630,720575940613814971,720575940613814971,1,False
631,720575940613915823,720575940613915823,1,False
632,720575940613917359,720575940613917359,1,False
633,720575940613998860,720575940613998860,1,False
634,720575940614014895,720575940614014895,1,False
635,720575940614046395,720575940614046395,1,False
636,720575940614075363,720575940614075363,1,False
637,720575940614089726,720575940614089726,1,False
638,720575940614107554,720575940614107554,1,False
639,720575940614147701,720575940614147701,1,False
640,720575940614181585,720575940614181585,1,False
641,720575940614185366,720575940614185366,1,False
642,720575940614187006,720575940614187006,1,False
643,720575940614236200,720575940614236200,1,False
644,720575940614342038,720575940614342038,1,False
645,720575940614348438,720575940614348438,1,False
646,720575940614352278,720575940614352278,1,False
647,720575940614384757,720575940614384757,1,False
648,720575940614478658,720575940614478658,1,False
649,720575940614562207,720575940614562207,1,False
650,720575940614572906,720575940614572906,1,False
651,720575940614581410,720575940614581410,1,False
652,720575940614587990,720575940614587990,1,False
653,720575940614660263,720575940614660263,1,False
654,720575940614682274,720575940614682274,1,False
655,720575940614759149,720575940614759149,1,False
656,720575940614840715,720575940614840715,1,False
657,720575940614843275,720575940614843275,1,False
658,720575940614959675,720575940614959675,1,False
659,720575940615023535,720575940615023535,1,False
660,720575940615043368,720575940615043368,1,False
661,720575940615058216,720575940615058216,1,False
662,720575940615092019,720575940615092019,1,False
663,720575940615108714,720575940615108714,1,False
664,720575940615219417,720575940615219417,1,False
665,720575940615364564,720575940615364564,1,False
666,720575940615385798,720575940615385798,1,False
667,720575940615424966,720575940615424966,1,False
668,720575940615453182,720575940615453182,1,False
669,720575940615495867,720575940615495867,1,False
670,720575940615502604,720575940615502604,1,False
671,720575940615578043,720575940615578043,1,False
672,720575940615630237,720575940615630237,1,False
673,720575940615659521,720575940615659521,1,False
674,720575940615671106,720575940615671106,1,False
675,720575940615679282,720575940615679282,1,False
676,720575940615715003,720575940615715003,1,False
677,720575940615794077,720575940615794077,1,False
678,720575940615899622,720575940615899622,1,False
679,720575940615957663,720575940615957663,1,False
680,720575940616076917,720575940616076917,1,False
681,720575940616167986,720575940616167986,1,False
682,720575940616274619,720575940616274619,1,False
683,720575940616374667,720575940616374667,1,False
684,720575940616401467,720575940616401467,1,False
685,720575940616498742,720575940616498742,1,False
686,720575940616548416,720575940616548416,1,False
687,720575940616647483,720575940616647483,1,False
688,720575940616649845,720575940616649845,1,False
689,720575940616688286,720575940616688286,1,False
690,720575940616786433,720575940616786433,1,False
