,pre_pt_root_id,post_pt_root_id,neuropil,syn_count,nt_type,Excitatory,Signed_Connectivity,Presynaptic_Index,Postsynaptic_Index
30708,720575940623083288,720575940627455621,AMMC_L,1,,-1,-1,959,76
30709,720575940628016983,720575940617842196,WED_L,1,ACH,1,1,74,363
30710,720575940622927242,720575940630425285,GNG,3,ACH,1,3,1496,1481
30711,720575940646341486,720575940615976891,AMMC_L,1,ACH,1,1,88,1297
30712,720575940621870576,720575940638214461,SAD,11,ACH,1,11,539,5
30713,720575940632229457,720575940618524481,AMMC_L,6,ACH,1,6,870,122
30714,720575940616080212,720575940613469545,SAD,1,ACH,1,1,646,660
30715,720575940616809401,720575940619784453,AVLP_R,16,ACH,1,16,15,145
30716,720575940630098084,720575940612763242,SAD,2,,-1,-2,1458,1397
30717,720575940604274622,720575940633040097,AMMC_L,1,,-1,-1,786,288
30718,720575940630659446,720575940629860089,SAD,4,GABA,-1,-4,282,670
30719,720575940619694512,720575940622123981,SAD,5,,-1,-5,560,170
30720,720575940611674265,720575940609927141,WED_R,2,GABA,-1,-2,388,138
30721,720575940621730910,720575940630637330,PVLP_L,1,GABA,-1,-1,412,415
30722,720575940630018115,720575940637418549,SAD,1,,-1,-1,569,563
30723,720575940618475101,720575940638095293,EPA_L,1,ACH,1,1,467,466
30724,720575940606332629,720575940618833840,AVLP_R,43,ACH,1,43,18,139
30725,720575940636990005,720575940624732260,AMMC_L,15,ACH,1,15,799,380
30726,720575940626135548,720575940604839200,SAD,1,,-1,-1,935,30
30727,720575940642897312,720575940618772719,AMMC_R,2,ACH,1,2,611,493
30728,720575940631750687,720575940603903264,AMMC_R,3,,-1,-3,610,484
30729,720575940627493096,720575940627455621,AMMC_L,1,,-1,-1,1598,76
30730,720575940621752001,720575940612975853,GOR_L,1,ACH,1,1,322,320
30731,720575940624704393,720575940618856896,AMMC_L,1,ACH,1,1,40,764
30732,720575940623300137,720575940626990086,AMMC_R,1,,-1,-1,1195,487
30733,720575940605308082,720575940612615833,AMMC_R,1,GABA,-1,-1,394,888
30734,720575940618941037,720575940621870618,AMMC_L,1,,-1,-1,1042,1278
30735,720575940630214564,720575940603930046,IPS_L,1,ACH,1,1,498,497
30736,720575940636332663,720575940627235386,AMMC_R,1,ACH,1,1,1344,109
30737,720575940634414959,720575940634299071,AMMC_L,1,,-1,-1,584,397
30738,720575940632385943,720575940615592409,EPA_R,2,ACH,1,2,432,329
30739,720575940628267264,720575940634126478,WED_L,3,GABA,-1,-3,405,165
30740,720575940628542807,720575940614752395,AVLP_R,1,GABA,-1,-1,439,435
30741,720575940620581748,720575940621148660,AMMC_R,1,GABA,-1,-1,393,176
30742,720575940627542769,720575940618646744,AMMC_R,1,,-1,-1,1136,1120
30743,720575940624594276,720575940622254375,AMMC_L,2,,-1,-2,766,35
30744,720575940622254375,720575940618066415,WED_L,1,ACH,1,1,35,41
30745,720575940631367520,720575940603903264,SAD,2,ACH,1,2,1232,484
30746,720575940629296185,720575940632084705,SAD,1,,-1,-1,914,105
30747,720575940631399008,720575940620012253,AMMC_R,5,ACH,1,5,650,130
30748,720575940613170498,720575940612403427,ICL_R,1,ACH,1,1,453,437
30749,720575940605308082,720575940603636913,AVLP_R,3,GABA,-1,-3,394,39
30750,720575940622168088,720575940624763678,SAD,1,ACH,1,1,113,376
30751,720575940622004106,720575940615226086,SAD,1,ACH,1,1,103,104
30752,720575940624704393,720575940620581748,WED_R,42,ACH,1,42,40,393
30753,720575940628957443,720575940614830604,SAD,5,,-1,-5,876,1595
30754,720575940630603091,720575940640507763,WED_R,6,ACH,1,6,33,392
30755,720575940618475101,720575940619688688,VES_R,1,ACH,1,1,467,330
30756,720575940630396790,720575940610504750,AVLP_L,2,ACH,1,2,347,384
30757,720575940634228124,720575940619783518,AVLP_R,11,ACH,1,11,508,187
30758,720575940622254375,720575940618342966,WED_L,4,ACH,1,4,35,177
30759,720575940620910774,720575940619085397,SAD,4,GABA,-1,-4,286,968
30760,720575940621159181,720575940622234211,SAD,1,,-1,-1,492,1144
30761,720575940625023024,720575940608524224,AMMC_R,1,ACH,1,1,625,640
30762,720575940628258715,720575940634877850,AMMC_L,1,ACH,1,1,1205,70
30763,720575940631368544,720575940636290935,SAD,2,ACH,1,2,1225,1210
30764,720575940611277293,720575940611335859,AMMC_L,2,ACH,1,2,14,295
30765,720575940644488727,720575940613380914,SAD,2,,-1,-2,428,48
30766,720575940637410394,720575940616809401,AMMC_L,18,GABA,-1,-18,398,15
30767,720575940631367776,720575940616748756,AMMC_R,12,ACH,1,12,1128,485
30768,720575940643888584,720575940611597298,AMMC_R,5,,-1,-5,865,131
30769,720575940626881625,720575940633738209,AMMC_R,1,,-1,-1,1327,1367
30770,720575940618599277,720575940637663662,IB_R,1,ACH,1,1,56,53
30771,720575940630094325,720575940654117025,SAD,2,ACH,1,2,1222,38
30772,720575940641921421,720575940629552170,AMMC_L,1,ACH,1,1,1081,503
30773,720575940621308341,720575940644319796,AVLP_R,1,ACH,1,1,141,207
30774,720575940612403427,720575940626793831,SIP_R,2,GABA,-1,-2,437,469
30775,720575940620859886,720575940627142666,SAD,6,,-1,-6,293,545
30776,720575940626753809,720575940606912386,SAD,1,ACH,1,1,1127,1209
30777,720575940628111875,720575940617431325,AMMC_R,6,ACH,1,6,969,44
30778,720575940633040097,720575940607088514,AMMC_L,2,GABA,-1,-2,288,713
30779,720575940613783038,720575940616121408,SAD,1,ACH,1,1,816,387
30780,720575940620822893,720575940632499757,AMMC_R,2,,-1,-2,869,135
30781,720575940631412576,720575940616190651,SAD,1,ACH,1,1,1151,1262
30782,720575940614450774,720575940644968302,AVLP_R,11,ACH,1,11,25,408
30783,720575940627046010,720575940624571116,AMMC_L,5,,-1,-5,587,427
30784,720575940610146713,720575940621532413,GNG,1,ACH,1,1,1395,1427
30785,720575940624807352,720575940622004106,SAD,3,,-1,-3,986,103
30786,720575940624795017,720575940603186790,WED_L,2,ACH,1,2,107,155
30787,720575940629938487,720575940642412941,WED_L,1,GABA,-1,-1,404,27
30788,720575940637410869,720575940621625597,AMMC_L,1,ACH,1,1,1058,1040
30789,720575940619729835,720575940622271684,AMMC_L,1,ACH,1,1,1071,1091
30790,720575940630916347,720575940615930299,AMMC_R,1,,-1,-1,671,390
30791,720575940615625053,720575940612355763,AMMC_L,1,GABA,-1,-1,292,707
30792,720575940635547113,720575940631153194,WED_R,1,ACH,1,1,8,409
30793,720575940627585688,720575940645466500,AMMC_L,1,,-1,-1,1271,1078
30794,720575940618633782,720575940605214636,SAD,2,,-1,-2,1589,183
30795,720575940613153320,720575940611000499,AMMC_R,1,ACH,1,1,1150,1062
30796,720575940638666473,720575940628584783,IPS_R,1,ACH,1,1,225,223
30797,720575940616613022,720575940624308355,GNG,1,,-1,-1,1404,1416
30798,720575940604839200,720575940612523571,AMMC_L,1,ACH,1,1,30,29
30799,720575940626169481,720575940635579128,SAD,1,ACH,1,1,1094,1347
30800,720575940612960552,720575940623020263,AMMC_L,4,,-1,-4,1089,489
30801,720575940629450366,720575940614544582,AMMC_L,1,,-1,-1,589,571
30802,720575940632037260,720575940621717469,SAD,2,,-1,-2,602,182
30803,720575940616413509,720575940611988391,AMMC_R,6,ACH,1,6,642,95
30804,720575940635330204,720575940619785566,AVLP_R,17,GABA,-1,-17,171,144
30805,720575940622892988,720575940624807352,SAD,4,ACH,1,4,965,986
30806,720575940631699816,720575940628016983,AMMC_L,1,,-1,-1,720,74
30807,720575940640507763,720575940622609678,AVLP_R,4,GABA,-1,-4,392,161
30808,720575940645106376,720575940617811013,SAD,1,,-1,-1,1289,1273
30809,720575940611388141,720575940624878602,WED_L,1,ACH,1,1,84,110
30810,720575940629022149,720575940628258715,,2,ACH,1,2,1026,1205
30811,720575940625194558,720575940636910825,AVLP_R,2,GABA,-1,-2,424,455
30812,720575940610678226,720575940616612313,WED_R,2,GABA,-1,-2,377,216
30813,720575940616809401,720575940623233238,AMMC_L,1,ACH,1,1,15,77
30814,720575940610236740,720575940625345328,SAD,2,ACH,1,2,522,175
30815,720575940619218078,720575940625454596,SAD,2,ACH,1,2,1303,86
30816,720575940623292713,720575940638214461,AMMC_R,10,GABA,-1,-10,285,5
30817,720575940608742409,720575940630277175,SAD,7,,-1,-7,1288,73
30818,720575940618003672,720575940639256704,FB,1,ACH,1,1,242,243
30819,720575940627379333,720575940618888368,SAD,1,,-1,-1,1315,1431
30820,720575940636910825,720575940629513478,SCL_R,1,ACH,1,1,455,296
30821,720575940622342569,720575940604839200,AMMC_L,9,,-1,-9,719,30
30822,720575940627372602,720575940632618700,AMMC_R,1,,-1,-1,1607,645
30823,720575940620910774,720575940645087511,AMMC_L,2,GABA,-1,-2,286,757
30824,720575940627670032,720575940633300148,SCL_R,1,ACH,1,1,456,471
30825,720575940626162378,720575940632945177,AVLP_R,8,ACH,1,8,526,180
30826,720575940638636533,720575940603930046,SAD,1,ACH,1,1,830,497
30827,720575940630174268,720575940630131218,SAD,4,ACH,1,4,1181,85
30828,720575940603616800,720575940626153488,SPS_R,1,ACH,1,1,124,87
30829,720575940605308082,720575940610077026,AMMC_R,2,GABA,-1,-2,394,21
30830,720575940611674265,720575940623322877,AMMC_R,1,GABA,-1,-1,388,169
30831,720575940623108134,720575940607570185,AMMC_L,3,,-1,-3,1300,92
30832,720575940613304883,720575940631153194,AMMC_R,3,ACH,1,3,515,409
30833,720575940635330204,720575940609513841,AVLP_R,4,GABA,-1,-4,171,185
30834,720575940622234211,720575940622577336,SAD,2,ACH,1,2,1144,80
30835,720575940613170498,720575940624463242,AVLP_R,6,ACH,1,6,453,451
30836,720575940623256202,720575940627670032,ICL_L,3,GABA,-1,-3,440,456
30837,720575940617972052,720575940639811469,AMMC_R,3,,-1,-3,647,178
30838,720575940634178656,720575940633040097,SAD,1,,-1,-1,731,288
30839,720575940605214636,720575940620910774,AMMC_L,2,GABA,-1,-2,183,286
30840,720575940620661675,720575940613422860,AMMC_R,1,,-1,-1,1377,96
30841,720575940620835327,720575940634877850,WED_L,2,GABA,-1,-2,174,70
30842,720575940635290231,720575940634599792,AMMC_R,1,ACH,1,1,1253,62
30843,720575940614835362,720575940627751567,SAD,1,,-1,-1,936,934
30844,720575940640507763,720575940606010569,SAD,2,GABA,-1,-2,392,37
30845,720575940617529669,720575940625839345,ICL_R,1,GABA,-1,-1,350,353
30846,720575940611335859,720575940639904475,SAD,2,GABA,-1,-2,295,1574
30847,720575940629804414,720575940623233238,AMMC_L,1,,-1,-1,743,77
30848,720575940609927141,720575940622754756,AVLP_R,5,ACH,1,5,138,272
30849,720575940616655989,720575940618599277,SAD,2,,-1,-2,1296,56
30850,720575940614805983,720575940623735482,SAD,1,,-1,-1,846,126
30851,720575940640841268,720575940622297855,AMMC_R,1,ACH,1,1,875,798
30852,720575940617811013,720575940621442224,SAD,1,,-1,-1,1273,1031
30853,720575940612403427,720575940617362772,AVLP_R,3,GABA,-1,-3,437,324
30854,720575940615625053,720575940624666044,AMMC_L,1,GABA,-1,-1,292,979
30855,720575940637632419,720575940645497140,SAD,1,,-1,-1,911,291
30856,720575940628111875,720575940613380914,SAD,1,ACH,1,1,969,48
30857,720575940615926982,720575940626270236,AMMC_R,2,,-1,-2,1244,1202
30858,720575940637054835,720575940630992557,SAD,1,ACH,1,1,1082,1090
30859,720575940629141775,720575940635067034,SAD,1,,-1,-1,961,981
30860,720575940633300148,720575940623725972,EPA_R,2,ACH,1,2,471,470
30861,720575940613105311,720575940608297774,SAD,1,ACH,1,1,1442,1433
30862,720575940608035374,720575940622778820,SPS_L,1,ACH,1,1,97,106
30863,720575940627642818,720575940627952207,AVLP_R,4,GABA,-1,-4,198,273
30864,720575940616064546,720575940623090446,SAD,6,ACH,1,6,1573,289
30865,720575940635981742,720575940630117879,AMMC_L,1,GABA,-1,-1,399,675
30866,720575940629450366,720575940633057943,AMMC_L,1,,-1,-1,589,551
30867,720575940625600284,720575940622409983,AVLP_R,3,GABA,-1,-3,418,410
30868,720575940624662508,720575940634371941,ICL_L,2,ACH,1,2,339,310
30869,720575940615625053,720575940635067034,AMMC_L,4,GABA,-1,-4,292,981
30870,720575940610638434,720575940641545888,AMMC_L,4,ACH,1,4,128,186
30871,720575940607059122,720575940621717469,AMMC_L,13,,-1,-13,562,182
30872,720575940636679989,720575940635330204,AVLP_L,45,ACH,1,45,28,171
30873,720575940627939177,720575940609530653,SAD,1,GABA,-1,-1,290,1451
30874,720575940631156431,720575940644488727,SAD,16,,-1,-16,578,428
30875,720575940630277175,720575940618392912,SAD,1,ACH,1,1,73,69
30876,720575940625962568,720575940639745085,AMMC_L,1,ACH,1,1,1019,715
30877,720575940629552170,720575940621159181,SAD,1,ACH,1,1,503,492
30878,720575940633044634,720575940612078511,AVLP_L,1,GABA,-1,-1,401,402
30879,720575940640820788,720575940605214636,SAD,9,ACH,1,9,629,183
30880,720575940623256202,720575940627718394,SIP_L,2,GABA,-1,-2,440,443
30881,720575940606010569,720575940630603091,SPS_R,1,ACH,1,1,37,33
30882,720575940613153320,720575940609003733,AMMC_R,1,ACH,1,1,1150,1608
30883,720575940616211013,720575940615723077,AVLP_R,8,GABA,-1,-8,389,58
30884,720575940635159659,720575940612567449,SAD,1,,-1,-1,1544,1541
30885,720575940632466784,720575940629065154,AMMC_L,7,ACH,1,7,797,133
30886,720575940621172545,720575940621159181,AMMC_L,4,ACH,1,4,1364,492
30887,720575940623322877,720575940641400224,WED_L,18,GABA,-1,-18,169,153
30888,720575940626540821,720575940612684402,AMMC_L,1,,-1,-1,1092,1604
30889,720575940637445183,720575940626169481,SAD,1,ACH,1,1,1097,1094
30890,720575940616809401,720575940624872179,AMMC_L,2,ACH,1,2,15,121
30891,720575940610358990,720575940605095346,SAD,8,ACH,1,8,31,172
30892,720575940633153375,720575940618066415,SAD,1,ACH,1,1,1014,41
30893,720575940605219500,720575940620731631,WED_L,2,,-1,-2,748,71
30894,720575940625345328,720575940605214636,GNG,2,GABA,-1,-2,175,183
30895,720575940612078511,720575940622123981,WED_L,1,GABA,-1,-1,402,170
30896,720575940643903904,720575940615041064,SAD,1,ACH,1,1,509,596
30897,720575940627927751,720575940617244049,SAD,2,,-1,-2,845,847
30898,720575940619869120,720575940622577336,SAD,23,,-1,-23,1298,80
30899,720575940627939177,720575940627379333,SAD,2,GABA,-1,-2,290,1315
30900,720575940612585577,720575940627027087,AMMC_R,6,ACH,1,6,657,496
30901,720575940659426177,720575940626153488,SAD,3,,-1,-3,1218,87
30902,720575940635285599,720575940610759634,AL_L,2,,-1,-2,956,1254
30903,720575940605238188,720575940646400644,AMMC_L,4,,-1,-4,755,75
30904,720575940637663662,720575940616313942,AMMC_L,4,ACH,1,4,53,4
30905,720575940619341105,720575940624915230,AL_L,1,,-1,-1,1293,1029
30906,720575940610341525,720575940614310802,AMMC_L,4,,-1,-4,784,54
30907,720575940621540586,720575940610077026,WED_R,8,GABA,-1,-8,391,21
30908,720575940630094325,720575940624571116,AMMC_R,2,ACH,1,2,1222,427
30909,720575940606871497,720575940622838154,AMMC_L,2,,-1,-2,729,136
30910,720575940636679989,720575940621540586,WED_R,1,ACH,1,1,28,391
30911,720575940636910825,720575940624463242,ICL_R,3,ACH,1,3,455,451
30912,720575940624115785,720575940634612843,GNG,2,,-1,-2,1263,1492
30913,720575940615236582,720575940623802298,IPS_L,1,GABA,-1,-1,259,261
30914,720575940636679989,720575940621148660,AVLP_L,26,ACH,1,26,28,176
30915,720575940639360245,720575940615226086,SAD,1,,-1,-1,1579,104
30916,720575940607651083,720575940640651325,AMMC_R,1,ACH,1,1,1126,1351
30917,720575940619729835,720575940612146174,SAD,1,ACH,1,1,1071,34
30918,720575940624662508,720575940613034602,PVLP_L,1,ACH,1,1,339,337
30919,720575940633044634,720575940607059122,AVLP_L,1,GABA,-1,-1,401,562
30920,720575940629114959,720575940625466387,SAD,6,,-1,-6,1375,486
30921,720575940623020263,720575940603930046,SAD,1,GLUT,-1,-1,489,497
30922,720575940634186091,720575940634599643,AMMC_R,2,ACH,1,2,1109,1223
30923,720575940606010569,720575940603533246,AMMC_R,3,ACH,1,3,37,179
30924,720575940635330204,720575940616313942,AMMC_L,1,GABA,-1,-1,171,4
30925,720575940609832410,720575940606336213,AL_R,2,ACH,1,2,66,50
30926,720575940603636913,720575940624087283,SPS_R,1,ACH,1,1,39,63
30927,720575940622254375,720575940636679989,SPS_L,2,ACH,1,2,35,28
30928,720575940632084705,720575940630028359,WED_L,1,ACH,1,1,105,101
30929,720575940618066415,720575940618633782,AMMC_L,4,ACH,1,4,41,1589
30930,720575940618475101,720575940619415679,GOR_L,1,ACH,1,1,467,431
30931,720575940627939177,720575940629141775,SAD,3,GABA,-1,-3,290,961
30932,720575940633057943,720575940632649697,AVLP_L,3,,-1,-3,551,6
30933,720575940627201579,720575940631693610,AMMC_R,32,GABA,-1,-32,181,0
30934,720575940619083349,720575940650920569,SAD,15,,-1,-15,1145,501
30935,720575940621791664,720575940624770540,AMMC_R,1,,-1,-1,590,538
30936,720575940641372661,720575940632084705,WED_L,2,,-1,-2,943,105
30937,720575940621508336,720575940633287394,SAD,1,,-1,-1,850,1603
30938,720575940612029297,720575940632499757,AMMC_R,2,,-1,-2,877,135
30939,720575940626258532,720575940631631564,SAD,1,,-1,-1,653,64
30940,720575940634299071,720575940638214461,AMMC_L,18,GABA,-1,-18,397,5
30941,720575940637410394,720575940619405812,SAD,1,GABA,-1,-1,398,42
30942,720575940625683176,720575940618758753,WED_R,1,ACH,1,1,12,26
30943,720575940617524053,720575940613105311,GNG,1,,-1,-1,1426,1442
30944,720575940627371322,720575940622518749,AMMC_R,2,,-1,-2,997,991
30945,720575940617244049,720575940641396078,AMMC_L,2,,-1,-2,847,821
30946,720575940623547685,720575940632157631,WED_L,1,ACH,1,1,154,158
30947,720575940626148354,720575940630214564,AMMC_L,11,,-1,-11,1308,498
30948,720575940626153488,720575940618149336,SAD,15,ACH,1,15,87,491
30949,720575940616859622,720575940606336213,AMMC_R,3,ACH,1,3,654,50
30950,720575940615894877,720575940619675712,SCL_L,2,GABA,-1,-2,450,465
30951,720575940621324996,720575940603636913,GNG,1,,-1,-1,279,39
30952,720575940603533246,720575940639241279,SAD,2,GABA,-1,-2,179,49
30953,720575940630344396,720575940627719294,AVLP_R,2,ACH,1,2,461,326
30954,720575940609543197,720575940627868471,GNG,1,ACH,1,1,1423,1436
30955,720575940613971485,720575940614018060,IPS_L,2,ACH,1,2,908,407
30956,720575940625888560,720575940608112137,SAD,1,,-1,-1,746,685
30957,720575940631179807,720575940630087542,BU_L,2,ACH,1,2,468,211
30958,720575940619341105,720575940626565455,SAD,1,,-1,-1,1293,1016
30959,720575940620910774,720575940613776962,SAD,1,GABA,-1,-1,286,790
30960,720575940622123981,720575940607367125,WED_L,1,GABA,-1,-1,170,579
30961,720575940617197057,720575940627985351,SAD,1,GABA,-1,-1,280,852
30962,720575940609934365,720575940609527069,SAD,1,ACH,1,1,822,826
30963,720575940606800341,720575940627350504,SAD,1,,-1,-1,1408,1585
30964,720575940634829168,720575940629407020,SIP_L,1,ACH,1,1,434,477
30965,720575940635403230,720575940630344396,SIP_L,1,ACH,1,1,433,461
30966,720575940622937528,720575940639696755,SAD,3,ACH,1,3,1044,123
30967,720575940608457483,720575940617534110,WED_L,3,,-1,-3,546,554
30968,720575940637022298,720575940616642363,AMMC_R,1,ACH,1,1,1096,1264
30969,720575940625917386,720575940622123981,AMMC_L,2,,-1,-2,576,170
30970,720575940619341105,720575940625605905,SAD,1,,-1,-1,1293,1052
30971,720575940626748446,720575940624666044,SAD,2,,-1,-2,980,979
30972,720575940638095293,720575940628837650,EPA_R,2,ACH,1,2,466,332
30973,720575940623233238,720575940625887631,WED_R,49,ACH,1,49,77,386
30974,720575940620062633,720575940621540586,AVLP_R,1,GABA,-1,-1,188,391
30975,720575940626241369,720575940621800798,SAD,4,,-1,-4,931,78
30976,720575940612523571,720575940620835327,AVLP_R,2,ACH,1,2,29,174
30977,720575940630037073,720575940628333788,ICL_L,1,ACH,1,1,312,298
30978,720575940637366335,720575940617074004,GNG,1,ACH,1,1,1448,1472
30979,720575940612146174,720575940622065432,AMMC_L,3,ACH,1,3,34,193
30980,720575940606800341,720575940647493241,SAD,1,,-1,-1,1408,1459
30981,720575940634891700,720575940639298237,AMMC_L,1,,-1,-1,1183,1371
30982,720575940604753437,720575940603930046,AMMC_L,1,ACH,1,1,917,497
30983,720575940616812217,720575940610678226,AVLP_R,1,GABA,-1,-1,369,377
30984,720575940623090446,720575940646400644,SAD,1,GABA,-1,-1,289,75
30985,720575940627201579,720575940615625053,AMMC_L,2,GABA,-1,-2,181,292
30986,720575940641359776,720575940619583749,AVLP_R,1,ACH,1,1,137,208
30987,720575940620859886,720575940642163341,SAD,8,,-1,-8,293,547
30988,720575940620649641,720575940619508033,AVLP_L,1,,-1,-1,557,567
30989,720575940612960552,720575940620249734,SAD,3,,-1,-3,1089,1292
30990,720575940644488727,720575940632669741,SAD,1,,-1,-1,428,559
30991,720575940620929416,720575940633300148,AVLP_L,1,GABA,-1,-1,202,471
30992,720575940620293652,720575940632615379,SAD,1,,-1,-1,1343,1578
30993,720575940610116581,720575940627632428,IPS_L,1,GABA,-1,-1,406,372
